date,text,verdict
January 10 2019,"""When I say Mexico is going to pay for the wall, that's what I said. Mexico is going to pay. I didn't say they're going to write me a check for $20 billion or $10 billion.""",4
January 9 2019,"California’s deadly wildfires ""would never happen"" with ""proper Forest Management.""",4
January 9 2019,"Says Sen. Charles Schumer ""repeatedly supported a physical barrier in the past along with many other Democrats. They changed their mind only after I was elected president.""",3
January 9 2019,"""At the request of Democrats, it will be a steel barrier rather than a concrete wall.""",4
January 9 2019,"""The reason Russia was in Afghanistan was because terrorists were going into Russia.""",5
January 4 2019,"""Mexico is paying for the Wall through the new USMCA Trade Deal.""",4
December 27 2018,"Says troops recently received ""one of the biggest pay raises"" ever, and that it was the first pay increase in ""more than 10 years.""",5
December 21 2018,"""Russia, Iran, Syria & many others are not happy"" about U.S. troops leaving Syria.",4
December 19 2018,"Says 19,000 text messages exchanged between former FBI officials that were ""purposely and illegally deleted ... would have explained (the special counsel investigation) hoax.""",5
December 5 2018,"Says the United States loses ""250 Billion Dollars a year on illegal immigration, not including the terrible drug flow. Top Border Security, including a Wall, is $25 Billion. Pays for itself in two months.""",4
November 29 2018,"Says of immigrant family separations at the border, ""we had the exact same policy as the Obama administration.""",4
November 26 2018,"Just before Thanksgiving, oil was $54 a barrel, down from $82. ""Thank you to Saudi Arabia.""",2
November 16 2018,"""If you buy, you know, a box of cereal, if you do anything, you have a voter ID. … The only thing you don’t is if you’re a voter of the United States.""",5
November 15 2018,"""Even in California now, they don’t want to be sanctuary cities anymore. They want out.""",3
November 12 2018,"""There is no reason for these massive, deadly and costly forest fires in California except that forest management is so poor.""",4
November 8 2018,"""In the House, Republicans dramatically outperformed historical precedents.""",4
November 8 2018,"""This election marks the largest Senate gains for a president's party in a first midterm election since at least President Kennedy's in 1962.""",2
November 2 2018,"""The Democrat plan would just obliterate Medicare and terminate Medicare Advantage ... seniors who have been paying for this for years (and) will not be taken care of anymore.""",4
November 1 2018,"""Democrats let him (cop killer Luis Bracamontes) into our country,"" and ""Democrats let him stay.""",5
November 1 2018,"""The Democrats want to invite caravan after caravan of illegal aliens into our country. And they want to sign them up for free health care, free welfare, free education, and for the right to vote.""",4
November 1 2018,"""Household income among Hispanic Americans has just set a new record high.""",0
October 31 2018,"Says ""Bob Casey voted in favor of deadly sanctuary cities that released thousands upon thousands of illegal alien criminals and vicious gang members to prey on Pennsylvania streets, to prey all over this country.""",4
October 30 2018,"""Democrats oppose any effort to secure our border.""",4
October 29 2018,"Says he didn't cancel a political rally because after Sept. 11, ""the New York Stock Exchange was open the following day.""",4
October 25 2018,"Says Beto O’Rourke ""voted to shield MS-13 gang members from deportation.""",3
October 25 2018,"""Many presidents don’t get the chance to put a Supreme Court justice on.""",4
October 24 2018,"""All across Ohio, steel mills are reopening.""",2
October 24 2018,"Says a recent opioid bill that reached his desk had ""very little Democrat support.""",5
October 23 2018,"In California, ""they're rioting now"" over sanctuary cities.",5
October 23 2018,"Saudi Arabia has ordered $450 billion, ""$110 billion of which is a military order,"" producing ""over a million jobs.""",5
October 23 2018,"""The poverty rates for African Americans and Hispanic Americans -- it’s been incredible, they’ve all reached their lowest levels in the history of our country.""",0
October 22 2018,"Says Democrats ""want to give (undocumented immigrants) cars.""",5
October 18 2018,"""I have no financial interests in Saudi Arabia.""",2
October 8 2018,"""Every single Democrat in the U.S. Senate has signed up for the open borders, and it's a bill, it's called the ‘open borders bill.’""",4
October 5 2018,"""Some of the Democrats have been talking about ending (coverage for) pre-existing conditions.""",5
October 4 2018,"""The United States is now the No. 1 energy producer in the world. That happened just recently.""",2
October 4 2018,"Says Sen. Richard Blumenthal said he served in Vietnam in ""Da Nang Province. Soldiers dying left and right as we battled up the hill."" And ""then he cried when (the press) caught him."" ",4
October 4 2018,"Says Sen. Richard Blumenthal ""lied about his service"" in Vietnam.",1
October 2 2018,"Says Republicans ""just passed"" the Veterans Choice program after 44 years of trying. ""They've been trying to pass that one for many, many decades.""",4
October 1 2018,"""Since NAFTA’s adoption, the United States racked up trade deficits totaling more than $2 trillion.""",1
September 24 2018,"Under the North American Free Trade Agreement, ""we lost thousands of plants.""",1
September 24 2018,"Under the North American Free Trade Agreement, ""we lost millions of jobs.""",4
September 20 2018,"On investigating during the Supreme Court confirmation process, ""The FBI doesn’t do that.""",4
September 18 2018,"Says 3,000 people ""did not die"" in two hurricanes that hit Puerto Rico. That death toll estimate was ""done by Democrats.""",4
September 13 2018,"""Puerto Rico’s electric grid and their electric generating plant was dead before the storms ever hit. It was in very bad shape. It was in bankruptcy. It had no money. It was largely -- you know, it was largely closed.""",2
September 7 2018,"""When Abraham Lincoln made the Gettysburg Address speech, the great speech, do you know he was ridiculed? He was ridiculed.""",1
September 6 2018,"""We’re making (Medicare) stronger. We’re making Social Security stronger."" ",4
September 5 2018,"""Someone can write an article or book, totally make up stories and form a picture of a person that is literally the exact opposite of the fact, and get away with it without retribution or cost. Don’t know why Washington politicians don’t change libel laws?""",4
September 4 2018,"""Two long running, Obama era, investigations of two very popular Republican Congressmen were brought to a well publicized charge, just ahead of the Mid-Terms, by the Jeff Sessions Justice Department.""",3
August 31 2018,"""A few months ago, it hit where West Virginia is, on a per capita basis, one of the most successful (gross domestic product) states in our union.""",3
August 29 2018,"Says ""96 percent of (Google News) results on ‘Trump News’ are from National Left-Wing Media.""",4
August 24 2018,"Says the ""South African Government is now seizing land from white farmers"" and alleges a ""large scale killing of farmers"" in the country.",3
August 23 2018,"""I want clean air. I want crystal clean water. And we’ve got it. We’ve got the cleanest country in the planet right now.""",3
August 14 2018,"Says Ohio Gov. John Kasich is ""very unpopular.""",4
August 13 2018,"""Most of that money (made by the NFL) goes to the players.""",3
August 6 2018,"""California wildfires are being magnified & made so much worse by the bad environmental laws which aren’t allowing massive amount of readily available water to be properly utilized. It is being diverted into the Pacific Ocean.""",4
August 2 2018,"""U.S. Steel just announced that they are building six new steel mills.""",4
July 31 2018,"""Collusion is not a crime."" ",3
July 30 2018,"""Wow, highest Poll Numbers in the history of the Republican Party. That includes Honest Abe Lincoln and Ronald Reagan.""",4
July 24 2018,"""The price of soybeans has fallen 50% since 5 years before the election. A big reason is bad (terrible) trade deals with other countries."" ",3
July 23 2018,"Says the Steele dossier ""was responsible for starting"" Special Counsel Robert Mueller’s investigation into links between the Trump campaign and Russia.",4
July 17 2018,"""The Electoral College is much more advantageous for Democrats.""",4
July 16 2018,"""The servers of the Pakistani gentleman that worked on the DNC"" are ""missing.""",4
July 12 2018,"""The United States was paying for anywhere from 70 to 90 percent of (NATO), depending on the way you calculate.""",3
July 11 2018,"""Many countries (in NATO) owe us a tremendous amount of money for many years back, where they’re delinquent, as far as I’m concerned, because the United States has had to pay for them.""",4
July 9 2018,"""I have watched ICE liberate towns from the grasp of MS-13.""",4
July 3 2018,"Sen. Kamala Harris is ""supporting the animals of MS-13.""",5
July 2 2018,"""Watch those GDP numbers. We started off at a very low number, and right now we hit a 3.2 (percent). Nobody thought that was possible.""",4
July 2 2018,"""The European Union … they send us Mercedes, they send us -- by the millions -- the BMWs -- cars by the millions.""",4
June 29 2018,"Says Wisconsin ""hadn’t been won by a Republican since Dwight D. Eisenhower, in 1952. And I won Wisconsin. …  Ronald Reagan, remember, Wisconsin was the state that Ronald Reagan did not win."" ",5
June 26 2018,"""We’ve already started (the border wall). We started it in San Diego.""",3
June 21 2018,"""There's been a 1,700 percent increase in asylum claims over the last 10 years.""",1
June 21 2018,"""You can’t (end the separation of families at the border) through an executive order.""",4
June 18 2018,"""Crime in Germany is way up.""",4
June 13 2018,"Says Bill Clinton ""spent $3 billion and got nothing. And (North Korea) started making nuclear weapons a day later.""",3
June 13 2018,"""Canada charges the U.S. a 270% tariff on Dairy Products! They didn’t tell you that, did they? Not fair to our farmers!""",1
June 11 2018,"""101 utilities cut rates, credit GOP tax cuts.""",1
June 7 2018,"Says that people ""went out in their boats to watch"" Hurricane Harvey.",5
June 5 2018,"Philadelphia Eagles players stayed ""in the Locker Room for the playing of our our National Anthem"" or were ""kneeling.""",4
June 4 2018,"Rep. Dan Donovan ""voted for Tax Cuts""",1
May 31 2018,"""We got $6 billion for opioid and getting rid of that scourge that’s taking over our country. And the numbers are way down."" ",4
May 30 2018,"Speaking of immigration cases, says, ""We have thousands of judges.""",4
May 29 2018,"""The Failing @nytimes quotes ‘a senior White House official,’ who doesn’t exist, as saying ‘even if the meeting were reinstated, holding it on June 12 would be impossible, given the lack of time and the amount of planning needed.’ WRONG AGAIN! Use real people, not phony sources.""",5
May 29 2018,"A ""horrible law"" requires that children be separated from their parents ""once they cross the Border into the U.S.""",4
May 29 2018,"""Democrats mistakenly tweet 2014 pictures from Obama’s term showing children from the Border in steel cages.""",0
May 24 2018,"Says ""Nancy Pelosi came out in favor of MS-13.""",4
May 24 2018,"""Senator Cryin’ Chuck Schumer fought hard against the Bad Iran Deal, even going at it with President Obama, & then Voted AGAINST it! Now he says I should not have terminated the deal""",0
May 23 2018,"Says James Clapper said ""that the FBI was spying on (Trump's) campaign."" ",4
May 23 2018,"The Mueller investigation is ""soon to be $20,000,000.""",2
May 15 2018,"Says of MS-13 gang members, ""We are getting them out of our country by the thousands.""",3
May 15 2018,"""In 2016, an officer was assaulted in America on an average of every 10 minutes.""",1
May 11 2018,"A ""catch and release"" immigration policy ""is a Democrat rule, Sherrod Brown, this is a Democrat rule.""",4
May 10 2018,"Says the 2018 defense authorization bill includes raises for the military ""for the first time in 10 years.""",5
May 7 2018,"""I doubled my African-American poll numbers. We went from 11 to 22 in one week.""",3
May 2 2018,"""In seven years that (nuclear) deal will have expired, and Iran is free to go ahead and create nuclear weapons."" ",4
May 1 2018,"""We have spent $7 trillion, trillion with a T, $7 trillion in the Middle East.""",2
April 27 2018,"The nuclear deal gave Iran ""$150 billion, giving $1.8 billion in cash — in actual cash carried out in barrels and in boxes from airplanes.""",2
April 26 2018,"""Kanye (West) looks and he sees black unemployment at the lowest it’s been in the history of our country. He sees Hispanic unemployment at the lowest it’s been in the history of our country. He sees (women’s unemployment) the lowest it’s been in now almost 19 years.""",1
April 22 2018,"Says North Korea has ""agreed to denuclearization.""",4
April 20 2018,"""James Comey Memos just out and show clearly that there was NO COLLUSION and NO OBSTRUCTION""",5
April 19 2018,"""The United States has a massive trade deficit with Japan. It's anywhere from $69 billion to a $100 billion a year.""",2
April 10 2018,"EPA administrator Scott Pruitt's short-term rental ""was about market rate.""",3
April 10 2018,"Says Scott Pruitt’s security spending was ""somewhat more"" than his predecessor.",3
April 9 2018,"""When a car is sent to the United States from China, there is a Tariff to be paid of 2 1/2%. When a car is sent to China from the United States, there is a Tariff to be paid of 25%.""",1
April 9 2018,"""This will be the last time — April — that you’re going to (fill out) that old-fashioned, big, lots of pages, complicated tax form. Because next April you’re going to, in many cases, (file) one page, one card. It’s going to be very, very different. Very, very different.""",3
April 6 2018,"""In many places, like California, the same person votes many times. You probably heard about that. They always like to say 'oh that's a conspiracy theory.' Not a conspiracy theory, folks. Millions and millions of people.""",5
April 4 2018,"""We’ve started building the wall.""",3
April 2 2018,Says caravans of people are coming to cross the Mexico-U.S. border. ,2
April 2 2018,"Mexico has ""very strong border laws -- ours are pathetic.""",3
April 2 2018,"""Only fools, or worse, are saying that our money losing Post Office makes money with Amazon. THEY LOSE A FORTUNE, and this will be changed.""",4
March 28 2018,"""Last year we lost $500 billion on trade with China.""",3
March 22 2018,"Says Conor Lamb ""ran on a campaign that said very nice things about me.""",4
March 21 2018,"Robert Mueller’s investigative team has ""13 hardened Democrats, some big Crooked Hillary supporters, and Zero Republicans.""",2
March 16 2018,"Says Democratic obstruction is the reason why ""many important positions in government are unfilled.""",2
March 15 2018,"In Japan, ""they take a bowling ball from 20 feet up in the air and they drop it on the hood of the car. And if the hood dents, then the car doesn't qualify...It's horrible, the way we're treated.""",4
March 15 2018,"""We do have a Trade Deficit with Canada, as we do with almost all countries (some of them massive).""",3
March 14 2018,Says China and Singapore impose the death penalty on drug dealers.,0
March 13 2018,"""The state of California is begging us to build walls in certain areas. They don’t tell you that.""",5
March 13 2018,"Says the U.S. steel and aluminum industry is ""a fraction of what it once was.""",1
March 12 2018,"The last private rocket launch ""cost $80 million. If the government did it, the same thing would have cost probably 40 or 50 times that amount of money. I mean, literally.""",2
March 9 2018,"American aluminum and steel ""are vital to our national security. ... They are the bedrock of our defense industrial base.""",2
March 9 2018,"""When I was campaigning, I was talking about 18 and 20 years (when) wages effectively went down. Now, for the first time in a long time, they're starting to go up for people.""",4
March 7 2018,"""Democrats are nowhere to be found on DACA.""",4
March 6 2018,"The 2018 Academy Awards show was the ""lowest rated Oscars in HISTORY.""",0
March 1 2018,"""You take Pulse nightclub. If you had one person in that room that could carry a gun and knew how to use it, it wouldn’t have happened, or certainly to the extent that it did."" ",4
February 20 2018,"""I have been much tougher on Russia than Obama, just look at the facts. Total Fake News!""",3
February 19 2018,"""I never said Russia did not meddle in the election."" ",5
February 8 2018,"""The Democrats are pushing for Universal HealthCare while thousands of people are marching in the UK because their U system is going broke and not working.""",3
February 7 2018,"Many gang members have taken advantage of ""glaring loopholes and our laws to enter the country as illegal, unaccompanied, alien minors.""",2
February 6 2018,"At the State of the Union address, Democrats, ""even on positive news … were like death and un-American. Un-American. Somebody said, ‘treasonous.’ I mean, yeah, I guess, why not? Can we call that treason? Why not?""",5
February 2 2018,"""Instead of two for one, we have cut 22 burdensome regulations for everyone new rule.""",3
February 2 2018,"""Consumer confidence, business confidence, and manufacturing confidence are the highest they have been in many decades.""",2
February 1 2018,"""45.6 million people watched (the State of the Union), the highest number in history. @FoxNews beat every other Network, for the first time ever, with 11.7 million people tuning in.""",3
January 31 2018,"""Apple has just announced it plans to invest a total of $350 billion in America, and hire another 20,000 workers.""",2
January 31 2018,"""A single immigrant can bring in unlimited numbers of distant relatives.""",3
January 31 2018,"""In the past, we have foolishly released hundreds and hundreds of dangerous terrorists, only to meet them again on the battlefield — including the ISIS leader, al-Baghdadi, who we captured, who we had, who we released.""",3
January 31 2018,"""We are now, very proudly, an exporter of energy to the world."" ",3
January 30 2018,"Says one year later, ""the coalition to defeat ISIS has liberated very close to 100 percent of the territory just recently held by these killers in Iraq and Syria.""",1
January 30 2018,"""Small business confidence is at an all-time high.""",0
January 30 2018,"""America is a nation of builders. We built the Empire State Building in just one year. Isn’t it a disgrace that it can now take 10 years just to get a minor permit approved for the building of a simple road?""",2
January 30 2018,"""After years of wage stagnation, we are finally seeing rising wages.""",3
January 30 2018,"The immigration visa lottery ""randomly hands out green cards without any regard for skill, merit, or the safety of American people.""",4
January 30 2018,"""Since we passed tax cuts, over 3 million workers have gotten tax cut bonuses — many of them thousands and thousands of dollars.""",1
January 30 2018,"""We enacted the biggest tax cuts and reforms in American history.""",4
January 30 2018,"""Because of my policies, Black Unemployment has just been reported to be at the LOWEST RATE EVER RECORDED!""",2
January 29 2018,"""The ice caps were going to melt, they were going to be gone by now, but now they’re setting records, so okay, they’re at a record level.""",5
January 24 2018,"Says ""22 to 24 people"" came into the United States due to family connection with suspect in the October 2017 New York City terror attack.",4
January 24 2018,"Mexico is ""now rated the number one most dangerous country in the world.""",3
January 23 2018,"""Current immigration policy imposes as much as $300 billion annually in net fiscal costs on U.S. taxpayers."" ",2
January 18 2018,"""Chrysler is leaving Mexico and moving back to Michigan.""",2
January 17 2018,"In a government shutdown, ""what they are really doing is shutting down our military.""",3
January 12 2018,"Says the Obama administration ""sold perhaps the best located and finest embassy in London ... only to build a new one in an off location for 1.2 billion dollars.""",3
January 9 2018,"When President Barack Obama ""signed the executive order (on DACA, he) actually said he doesn't have the right to do this."" ",3
January 8 2018,"The Dow Jones Industrial Average ""jumped 1000 points in last 5 weeks, Record fastest 1000 point move in history.""",0
January 8 2018,"""African American unemployment is the lowest ever recorded in our country. The Hispanic unemployment rate dropped a full point in the last year and is close to the lowest in recorded history. Dems did nothing for you but get your vote!""",1
January 5 2018,"""I authorized Zero access to White House (actually turned him down many times) for author of phony book! I never spoke to him for book.""",4
January 5 2018,"""Mostly Democrat states refused to hand over data"" that could show election fraud.",2
January 4 2018,"There is ""substantial evidence of voter fraud.""",4
January 3 2018,"The new tax law is ""kicking the American economy into high gear with $5.5 trillion in tax cuts.""",3
January 3 2018,"The Senate seat won in a special election by a Democrat had been ""held for more than thirty years by Republicans.""",4
January 2 2018,"Said Dianne Feinstein said ""there is no collusion"" between the Trump campaign and Russia.",4
December 29 2017,"""We have signed more legislation than anybody. We broke the record of Harry Truman.""",4
December 21 2017,"""We essentially repealed Obamacare because we got rid of the individual mandate ... and that was a primary source of funding of Obamacare."" ",4
December 20 2017,"Says of the diversity visa lottery program, ""they give us their worst people, they put them in a bin,"" and ""the worst of the worst"" are selected. ",5
December 15 2017,"Missouri is one of ""13 states this year have seen unemployment drop to the lowest levels in the history of their state.""",4
December 11 2017,"""Black homeownership just hit the highest level it has ever been in the history of our country.""",4
December 7 2017,"""We’re … getting into the pool of the 100 million people that are not working. That pool is now coming back.""",1
December 6 2017,"The Jerusalem Embassy Act ""passed Congress by an overwhelming bipartisan majority and was reaffirmed by a unanimous vote of the Senate only six months ago.""",1
December 5 2017,"""Hillary Clinton lied many times to the FBI.""",4
November 30 2017,"Says the tax bill ""is going to cost me a fortune, this thing -- believe me. Believe me, this is not good for me.""",4
November 30 2017,"""For years, they have not been able to get tax cuts -- many, many years, since Reagan.""",5
November 29 2017,"Says Joe Scarborough is party to an ""unsolved mystery"" from his time as a congressman in Florida. ",5
November 28 2017,"Says Alabama Senate candidate Doug Jones ""wants to raise taxes.""",3
November 14 2017,"Says the individual mandate is ""highly unpopular."" ",2
November 7 2017,"Chicago is ""the city with the strongest gun laws in our nation."" ",5
November 6 2017,"""Coal production up 7.8% in past year. Down 31.5% last 10 years. #endingwaroncoal.""",1
November 1 2017,"Says the diversity visa lottery program is ""a Chuck Schumer beauty.""",3
October 30 2017,"Says Paul Manafort’s alleged crimes were ""years ago, before Paul Manafort was part of the Trump campaign.""",3
October 26 2017,"""We have done more in eight months than the previous administration has done in many years"" against ISIS.",2
October 26 2017,"Says the GOP plan he supports is ""the biggest tax cut in U.S. history.""",4
October 24 2017,"Says ""46 percent of people believe major national news organizations fabricate stories about me.""",2
October 23 2017,"Insurance companies ""have made a fortune with Obamacare.""",4
October 18 2017,"""We're the highest developed nation taxed in the world.""",4
October 18 2017,"""The cost-sharing reductions (were) a gift (that) they gave the insurance companies."" ",3
October 12 2017,"The NFL is ""getting massive tax breaks.""",1
October 12 2017,"The Obama administration ""borrowed more than $10 trillion, right? And yet, we picked up $5.2 trillion just in the stock market. ... Maybe in a sense we’re reducing debt.""",4
October 12 2017,"""Bob Corker gave us the Iran Deal.""",4
October 11 2017,"""Loopholes in current law prevent ‘Unaccompanied Alien Children’ (UACs) that arrive in the country illegally from being removed.""",3
October 2 2017,"In the Alabama Senate runoff, ""the candidate I endorsed (Luther Strange) went up MANY points after endorsement!""",3
September 28 2017,"Says ""No, I don't benefit, I don't benefit"" from his tax proposal.",4
September 28 2017,"Ending the estate tax would ""protect millions of small businesses and the American farmer.""",5
September 28 2017,"""We have one senator who’s a ‘yes’ vote ... but he’s in the hospital. And he’s a ‘yes’ vote. So we can’t do it by Friday. So we have the votes"" to pass a health care bill. ",4
September 27 2017,"""So now they take drugs, literally, and they throw it, a hundred pounds of drugs. They throw it over the wall, they have catapults, but they throw it over the wall, and it lands and it hits somebody on the head.""",1
September 24 2017,"""NFL attendance and ratings are WAY DOWN. Boring games yes, but many stay away because they love our country.""",3
September 21 2017,"The Graham-Cassidy health care bill does ""include coverage of pre-existing conditions.""",3
September 20 2017,"""Companies are moving back, creating job growth the likes of which our country has not seen in a very long time.""",2
September 19 2017,"""Long gas lines forming in North Korea.""",2
September 18 2017,"Says ""92 percent of the people agree on DACA.""",2
September 6 2017,"""In 1986, President Ronald Reagan"" cut the business tax rate to 34 percent and ""it worked -- our economy boomed, the middle class thrived and median family income increased."" ",3
August 31 2017,"""We stopped traffic coming through -- 78 percent.""",4
August 23 2017,"""We have become an energy exporter for the first time ever just recently.""",4
August 23 2017,"""There aren't too many people outside protesting"" his speech at the Phoenix Convention Center.",4
August 17 2017,"White nationalist protesters in Charlottesville ""had a permit. The other group didn’t have a permit.""",5
August 17 2017,"""Study what General Pershing of the United States did to terrorists when caught. There was no more Radical Islamic Terror for 35 years!""",5
August 17 2017,"Wages ""haven’t gone up for a long time.""",4
August 9 2017,"""At the end of 2016, there were 23 percent fewer federal prosecutions than in 2011, so (prosecutors) looked at this scourge (opioid deaths) and they let it go by.""",2
August 9 2017,"""My first order as president was to renovate and modernize our nuclear arsenal. It is now far stronger and more powerful than ever before.""",4
August 8 2017,"Says his time away from Washington coincides with a ""long planned renovation"" for the White House.",0
August 6 2017,"""United Nations Resolution is the single largest economic sanctions package ever on North Korea. Over one billion dollars in cost to N.K.""",1
August 3 2017,"Untaxed corporate earnings used to be ""$2.5 trillion … I guess it’s $5 trillion now. Whatever it is, it’s a lot more. So we have anywhere from 4 (trillion) to 5 or even more trillions of dollars sitting offshore.""",4
August 3 2017,"""The border is down 78 percent. Under past administrations, the border didn’t go down -- it went up.""",4
August 1 2017,"""Corporations have NEVER made as much money as they are making now.""",2
July 31 2017,"""Business spirit is the highest it's ever been, according to polls.""",3
July 27 2017,"""We've achieved a historic increase in defense spending to get our troops the support they so richly deserve.""",4
July 26 2017,"Amazon has a ""no-tax monopoly.""",5
July 25 2017,"""We had the best jobs report in 16 years.""",1
July 25 2017,"""The person in charge of the Hillary investigation, Andrew McCabe, got $700,000 from (Hillary Clinton) for wife!""",3
July 21 2017,"During the Nixon Watergate investigation, ""out of courtesy, the FBI started reporting to the Department of Justice. But there was nothing official."" ",4
July 20 2017,"""We’ve signed more bills -- and I’m talking about through the legislature -- than any president ever."" ",4
July 18 2017,"""I've gotten rid of the Johnson Amendment … I signed an executive order so that now ... ministers and and preachers and rabbis and whoever it may be, they can speak. You know, you couldn’t speak politically before, now you can."" ",3
July 17 2017,"Says his job approval poll numbers are ""not bad"" relative to other presidents at this point in his presidency.",4
July 11 2017,"Says John Podesta ""refused to give the DNC server to the FBI and the CIA. Disgraceful!""",4
July 10 2017,"Says Barack Obama found out about Russia ""in August. Now, the election was in November. That's a lot of time. He did nothing about it.""",3
July 6 2017,"""Gas prices are the lowest in the U.S. in over ten years!""",3
July 3 2017,"CNN’s ratings are ""way down.""",5
June 30 2017,"""We're pretty much at the 50 percent mark"" on deportations of MS-13 gang members.",4
June 27 2017,"""When Obamacare was signed into law, CBO estimated that 23 million people would be covered in Obamacare’s exchanges in 2017. They were off by more than 100 percent. Only 10.3 million people are covered by Obamacare.""",2
June 26 2017,"""I can say that the people that have been hired (for the independent Russia investigation) are all Hillary Clinton supporters, some of them worked for Hillary Clinton.""",3
June 21 2017,Obamacare has led to fewer health insurance options for millions of Americans.,3
June 20 2017,"Says Jon Ossoff ""doesn't even live in (his) district.""",0
June 19 2017,"""The new Rasmussen Poll, one of the most accurate in the 2016 Election, just out with a Trump 50% Approval Rating. That's higher than O's #'s!""",3
June 15 2017,"""Obamacare premiums have doubled"" in Wisconsin. ",2
June 14 2017,"""Two million more people just dropped out of Obamacare. It is in a death spiral."" ",3
June 13 2017,"Rare is the president ""who's passed more legislation, who's done more things than what we've done, between the executive orders and the job-killing regulations that have been terminated.""",3
June 5 2017,"""China will be allowed to build hundreds of additional coal plants. So we can’t build the plants, but they can, according to this (Paris) agreement.""",4
June 4 2017,"""At least 7 dead and 48 wounded in terror attack and Mayor of London says there is ‘no reason to be alarmed!’ """,4
May 26 2017,"Deals struck on his first foreign trip as president made and saved ""millions of jobs.""",4
May 24 2017,"""I’m proud to say that under my administration, as you just heard, we will be building the first new heavy icebreakers the United States has seen in over 40 years."" ",2
May 15 2017,"The federal tax code includes ""deductions for birds flying across America.""",0
May 12 2017,"Says James Clapper ""and virtually everyone else"" said ""there is no collusion"" in the Russia investigation findings.",3
May 12 2017,"""This Russia thing with Trump and Russia is a made-up story. It's an excuse by the Democrats for having lost an election that they should've won."" ",5
May 4 2017,"""Dems want billions to go to Insurance Companies to bail out donors""",4
May 2 2017,"""General Flynn got his clearance from the Obama administration.""",0
May 1 2017,"Says of the GOP health care proposal, ""pre-existing conditions are in the bill.""",3
April 28 2017,"""For the first time in the modern political era, we have confirmed a new justice in the first 100 days.""",1
