date,text,verdict
December 13 2015,"""Three or four countries"" out of roughly 60 in the anti-ISIS coalition ""are providing military force.""",1
December 7 2015,"""Last year, I stopped an Obamacare bailout and saved taxpayers $2.5 billion.""",3
December 6 2015,"""There are over 700,000 Americans on some watch list or another that would all be captured"" in a Democratic amendment intended to stop suspected terrorists from buying guns.",3
November 18 2015,"Says Ted Cruz ""is a supporter of legalizing people that are in this country illegally"" and ""proposed giving them work permits.""",4
November 14 2015,"North Korea ""has over two-dozen nuclear warheads.""",2
November 11 2015,"""Welders make more money than philosophers.""",4
November 4 2015,"""There was never a single shred of evidence presented to anyone"" that the attacks in Benghazi, Libya, were ""spontaneous, and in fact, the CIA themselves understood that early on."" ",2
November 4 2015,"Under his tax plan, ""the greatest gains, percentage-wise,"" will be ""at the lower end of our plan.""",2
October 30 2015,"Says a question about his financial skills at the CNBC debate included ""discredited attacks from Democrats and my political opponents.""",4
October 28 2015,"In 2008, then-Sen. Barack Obama ""missed 60 or 70 percent of his votes."" In 2004, John Kerry missed ""close to 60 to 70 percent"" and Bob Graham missed ""over 30 percent of his votes."" ",0
October 28 2015,"""For the first time in 35 years, we have more businesses closing than starting.""",2
October 23 2015,"""Even after Syrian troops began to shoot protesters in the streets with live ammunition in 2011, Clinton labeled Bashar al-Assad a ‘reformer.' "" ",2
October 22 2015,"To abide by Environmental Protection Agency rules when mining or drilling you have ""to take caution not to disturb bodies of water barely bigger than a puddle."" ",3
September 20 2015,"""We had a three-hour debate, no discussion about the national debt, very little about the economy.""",1
September 18 2015,"Says that President Barack Obama said an attack on Syria ""was going to be a pinprick.""",4
August 20 2015,"""We have an Army that just cut 40,000 spots."" ",1
August 13 2015,"""A minor cannot get a tattoo without parental consent but can get an abortion without parental consent."" ",2
August 12 2015,"""Over 40 percent of small and mid-size banks that loan money to small businesses have been wiped out since Dodd-Frank has passed.""",3
August 7 2015,"On allowing abortion in cases of rape or incest, ""I have never said that or advocated that.""",3
August 7 2015,"Says Hillary Clinton has ""been in office and in government longer than anybody else running here tonight.""",3
August 7 2015,"Says that Donald Trump ""supported Charlie Crist."" ",1
August 6 2015,"""This is the most generous country in the world when it comes to immigration. There are a million people a year who legally immigrate to the United States."" ",1
July 29 2015,"""Forty percent of people in this country, illegally, are overstaying visas.""",1
July 23 2015,"The Iran deal says that ""if any other country tries to undermine (Iran's) nuclear program, we have to help them defend themselves against Israel, Egypt, Saudis, our own allies."" ",4
July 19 2015,"The Iran deal ""violates promises the president made to the American people."" ... ""It is not an anytime, anywhere inspection process."" ",2
June 4 2015,"""There is not a single documented case of abuse"" of the bulk metadata collection program. ",2
June 2 2015,"""For the first time in 35 years, we have more businesses dying than we do starting.""",0
May 18 2015,On whether the Iraq War was a mistake.,2
May 13 2015,"""We have a legal immigration system in America that accepts 1 million people a year, legally. No other country in the world even comes close to that.""",1
May 5 2015,"The United States ""is not modernizing its nuclear weapons.""",4
May 5 2015,"The United States ""is not building the aircraft, the long-range bombers, the additional aircraft carriers, the nuclear submarines.""",4
May 1 2015,"""The Iranians are now saying that what we're saying the deal is and what they understand it to be are two different things.""",0
April 29 2015,"""I'm running for office with much more experience and qualifications than Barack Obama had when he ran.""",2
April 23 2015,"""I can tell you with certainty (cap and trade) would have a devastating impact on our economy.""",4
March 30 2015,"""Inflation-adjusted defense spending has declined 21 percent since 2010, and even if we discount the drawdowns in Iraq and Afghanistan, it has still declined by a dangerous 12 percent.""",1
March 5 2015,"""There are at least three sectors of the border, one in particular, that are just completely insecure.""",3
February 19 2015,"ISIS is ""now the predominant Islamist group in Benghazi.""",3
January 14 2015,"""If people work and make more money, they lose more in benefits than they would earn in salary.""",3
January 12 2015,"A private company building a natural gas pipeline into Florida ""is being forced to spend months under the review of six federal agencies.""",0
January 12 2015,"Administrative employees at colleges and universities have ""more than doubled over the last 25 years, outpacing the growth of students by more than 2 to 1.""",1
December 19 2014,"""The reason why Cubans don't have access to 21st century telecommunications — like smart phones, like access to the Internet — is because it is illegal in Cuba.""",1
December 18 2014,"In the U.S. agreement with the Cuban government, ""no commitment was made to allowing the establishment of political parties or to even begin the semblance of a transition to a democracy.""",1
December 11 2014,"The authors of a report on CIA’s torture techniques ""never interviewed a single CIA official.""",2
July 29 2014,"""Having an active father makes children 98 percent more likely to graduate from college.""",2
May 27 2014,"Surface temperatures on Earth ""have stabilized.""",3
May 13 2014,"Human activity is not ""causing these dramatic changes to our climate.""",4
April 29 2014,"""No other country has a constitutional right"" like the Second Amendment.",1
April 4 2014,"Says the goal of the Affordable Care Act was to get 30 million people insured, but it only got 7 million.",3
March 25 2014,"""Americans increasingly want (the Affordable Care Act) to be repealed.""",3
January 13 2014,"""Under Obamacare, when you turn Medicaid over to the states ... the money will be available up front for the expansion for a few years. Then, the money will go away.""",3
January 9 2014,"Marriage ""decreases the probability of child poverty by 82 percent.""",1
January 6 2014,"""In my home state, nearly one in five Floridians live in poverty.""",1
November 27 2013,"""Just days ago, Iran's Supreme Leader (Ali) Khamenei, who will oversee implementation of this agreement, was calling Israel a 'rabid dog' and accusing the United States of war crimes.""",0
November 26 2013,"""I did not support the sequester.""",0
November 22 2013,"""The reason we have a national debt is not because of defense spending. What is driving our long-term debt are Medicare and Social Security programs.""",1
October 25 2013,"In Florida, ""300,000 people are going to lose their individual coverage because of Obamacare. Now those people next year, they don’t have health insurance.""",3
October 23 2013,"""I never was in favor of shutting down the government. … (I) voted to fund the government fully.""",3
October 22 2013,"Common Core is being ""used by the Obama Administration to turn the Department of Education into what is effectively a national school board.""",4
September 23 2013,"""The American people support defunding Obamacare and oppose shutting down the government.""",3
August 22 2013,"Says President Barack Obama could ""basically"" legalize all immigrants here illegally ""by the sign of a pen.""",3
August 5 2013,"Under Obamacare, people who ""have a doctor they’ve been seeing for the last 15 or 20 years, they won’t be able to keep going to that doctor.""",3
August 1 2013,"""Even the employees’ union for the IRS -- the very people in charge of enforcing this law -- are begging to be let out from under this law.""",3
July 29 2013,"Under Obamacare, ""75 percent of small businesses now say they are going to be forced to either fire workers or cut their hours.""",5
May 9 2013,On an early date for Florida's presidential primary,4
May 7 2013,"""We are dealing with an administration that, quite frankly, has shown a reluctance to enforce the immigration law.""",2
April 17 2013,"Ché Guevara ""wrote extensively about the superiority of white Europeans over people of African descent.""",3
April 17 2013,"The immigration proposal from the Gang of Eight ""is not amnesty.""",2
March 15 2013,"""The Chinese government provides their people no access to the Internet.""",3
March 14 2013,"""There are 3 million jobs available in America that are not filled because too many of our people don’t have the skills for those jobs.""",2
February 18 2013,"""Agriculture has always required a significant workforce from abroad.""",3
February 18 2013,"The United States does ""not have a system through which growers and dairies can bring a workforce legally into the U.S.""",3
February 14 2013,"""I still live in the same working-class neighborhood I grew up in.""",1
February 12 2013,"Military spending cuts, known as the sequester, were President Barack Obama’s idea.",2
February 12 2013,"""Our economy actually shrank during the last three months of 2012.""",0
January 28 2013,"""Washington, D.C., had some of the strictest gun laws in the country. And when they passed them, violence skyrocketed.""",2
January 16 2013,"The United States has ""an immigration system where only 6.5 percent of people who come here, come here based on labor and skill.""",1
January 4 2013,"""Report that #GOP insisting on changes to Social Security as part of #fiscalcliff false. BTW those changes are supported by @barackobama.""",2
August 31 2012,"""There is an increasing amount of evidence from public polling that the highest number of Americans ever identify themselves as pro-life.""",1
July 16 2012,"The health care law ""adds around $800 billion of taxes on the American people. It does not discriminate between rich and poor.""",4
June 20 2012,"""A million people a year come into the U.S. legally. No other country even comes close to that figure.""",0
May 11 2012,"Democrats plan to keep student loan interest rates low  ""by raising taxes on small businesses, very small businesses … the kinds of small businesses that give jobs to graduates.""",4
March 22 2012,"The RESTORE Act started as an ""effort to dedicate as much BP fine money as possible towards Gulf Coast restoration"" but now ""could steer money to places like the Great Lakes and West Coast.""",2
February 24 2012,"""The majority of Americans are conservatives.""",2
February 14 2012,Says a U.S. Supreme Court justice suggested that some U.S. cases will be decided based on South African law.,4
February 6 2012,"""No candidate has run more negative ads in American history than Barack Obama did in 2008, especially in the general.’’",1
January 25 2012,"Says Mitt Romney ""was one of the first national Republican leaders to endorse"" Marco Rubio.",2
October 21 2011,"Says his parents ""came to America following Fidel Castro's takeover"" of Cuba.",4
August 24 2011,"""When Social Security first started, there was 16 workers for every retiree. Today there are three workers for every retiree and soon there will be only two for every retiree.""",0
August 2 2011,"""If the debt ceiling is surpassed, our nation will not go into default as some suggest.""",2
July 19 2011,"""We have not had unemployment this high for this long since the Great Depression.""",1
July 13 2011,"""From now on, we have to pay the Russians $50 million an astronaut to send Americans to the space station""",1
June 15 2011,"""Anywhere in the world, when someone uses a mobile phone, e-mail, the Internet or GPS, they are enjoying the benefits of the American miracle.""",1
May 10 2011,"""The only people in this town that have voted to cut Medicare spending are the people who voted in favor of Obamacare. That’s a fact.""",3
April 15 2011,"To pay for government growth, leaders of both parties ""borrowed $4 billion a day, leaving us with today's $14 trillion debt.""",1
April 4 2011,"""Corporate taxes will soon be the highest in the industrialized world.""",1
January 17 2011,"""Some of the men serving in the (Afghan) armed forces have never driven a vehicle before.""",0
October 27 2010,"Of the more than 1.3 million temporary mortgage modifications, over half have defaulted. ",2
October 24 2010,"Charlie Crist ""attacks me for positions he held, like, six months ago, (when) he was running in the Republican primary.""",3
October 8 2010,"""The years that I was speaker, the Florida House consistently offered leaner budgets than the governor offered.""",1
September 2 2010,"""Charlie Crist has six different positions on ObamaCare."" ",2
August 10 2010,"""If we ban the practice of earmarks, we could save the American taxpayer anywhere between $15 (billion) to $20 billion dollars a year in pork-barrel spending."" ",1
July 16 2010,"""Forty cents of every dollar being spent by the federal government is being borrowed from my children.""",0
July 14 2010,"""$120,000 will be spent by taxpayers on Charlie Crist's political photo-op special session.""",1
July 7 2010,“We are picking up oil with shovels and paper and plastic bags.”,0
June 14 2010,"""Gov. Crist's veto also clears the way for taxpayer funding of abortion in Florida.""",4
June 4 2010,"Charlie Crist ""bizarrely vetoed"" $9.7 million for a teaching hospital at the University of Florida ""despite having previously argued the budget request had merit.""",0
May 12 2010,On the Arizona immigration law.,2
April 29 2010,"""By registration fewer than 20 percent of Florida voters are Independents.""",0
April 7 2010,"""The path to ObamaCare becoming law all started with Charlie Crist supporting President Obama's $787 billion stimulus.""",5
March 29 2010,"Charlie Crist ""worked with Acorn"" to give felons voting rights.",4
March 28 2010,"""Since that famous day in February where the governor campaigned with Barack Obama on behalf of the stimulus program, 211,000 Floridians have lost their jobs.""",0
March 28 2010,"""Just this week we received the news that for the first time Social Security is now paying out more in benefits than it's taking in. That was something that was supposed to happen in 2016.""",0
March 28 2010,Did not vote for tax increases as a member of the West Miami City Commission.,4
March 25 2010,"The Associated Press called Charlie Crist's attacks ""over the top,"" ""out of context,"" and ""not true.""",0
March 12 2010,"The Obama administration ""spent more money on the Cash for Clunkers program than the space program.""",3
March 12 2010,"""Crist stays in $2,000 a night luxury hotel suites where he racks up $1,300 in mini-bar charges, and doesn't pay for a dime of it himself.""",2
March 11 2010,"Charges on the Republican Party of Florida credit card were made with ""my money.""",3
March 1 2010,"""Charlie Crist was the only prominent Republican in the country to campaign with Barack Obama before the stimulus passed, on behalf of the stimulus.""",2
February 26 2010,"""Fifty-seven"" of  Rubio's 100 ideas ""ultimately became law.""",2
January 18 2010,"""Close to half of the folks in this country illegally entered legally (but) overstayed (their ) visas.""",1
November 25 2009,"""I have never voted for a tax increase.""",4
